Job_id,Title,Vacancy URL,Company ID,Published,End_date,Salary Range min,Salary Range max,Location ID,company_id,Company name,Company URL,location_id,City,Region,Country
66,IT Business Analyst for Digital Identity,https://www.cv.lv/lv/vacancy/995524/swedbank-as/it-business-analyst-for-digital-identity,10,2023-05-16,27.05.2023,2150.0,3250.0,1,10,Swedbank AS,https://www.cv.lv/lv/search/employer/swedbank-as?employerId=29215&employerName=Swedbank AS,1, Rīga, Rīgas rajons,Latvia
67,Data Engineer (Product & Technology Delivery),https://www.cv.lv/lv/vacancy/992059/eis-group-latvia-sia/data-engineer-product-un-technology-delivery,48,2023-05-16,27.05.2023,3000.0,4100.0,1,48,EIS Group Latvia SIA,https://www.cv.lv/lv/search/employer/eis-group-latvia-sia?employerId=27819&employerName=EIS Group Latvia SIA,1, Rīga, Rīgas rajons,Latvia
68,Senior DataOps Engineer,https://www.cv.lv/lv/vacancy/992058/eis-group-latvia-sia/senior-dataops-engineer,48,2023-05-16,27.05.2023,4500.0,5500.0,1,48,EIS Group Latvia SIA,https://www.cv.lv/lv/search/employer/eis-group-latvia-sia?employerId=27819&employerName=EIS Group Latvia SIA,1, Rīga, Rīgas rajons,Latvia
69,SENIOR DATA ANALYST,https://www.cv.lv/lv/vacancy/992545/c-t-co-sia/senior-data-analyst,49,2023-04-28,28.05.2023,4000.0,5000.0,5,49,C.T.Co SIA,https://www.cv.lv/lv/search/employer/c-t-co-sia?employerId=12466&employerName=C.T.Co SIA,5,, Rīgas rajons,Latvia
70,HR DATA / PEOPLE PARTNER,https://www.cv.lv/lv/vacancy/992130/samsung-electronics-baltics-sia/hr-data-people-partner,50,2023-05-16,28.05.2023,2000.0,,1,50,Samsung Electronics Baltics SIA,https://www.cv.lv/lv/search/employer/samsung-electronics-baltics-sia?employerId=8397&employerName=Samsung Electronics Baltics SIA,1, Rīga, Rīgas rajons,Latvia
71,JAUNĀKAIS/-Ā FINANŠU ANALĪTIĶIS/-E,https://www.cv.lv/lv/vacancy/992735/sanitex-sia/jaunakais-a-finansu-analitikis-e,51,2023-04-28,28.05.2023,1300.0,1700.0,1,51,"Sanitex, SIA ","https://www.cv.lv/lv/search/employer/sanitex-sia?employerId=27093&employerName=Sanitex, SIA ",1, Rīga, Rīgas rajons,Latvia
72,DATORTĪKLA ADMINISTRATORS/-E,https://www.cv.lv/lv/vacancy/999391/centrala-finansu-un-ligumu-agentura-cfla/datortikla-administrators-e,52,2023-05-16,28.05.2023,1403.0,1584.0,1,52,Centrālā finanšu un līgumu aģentūra (CFLA),https://www.cv.lv/lv/search/employer/centrala-finansu-un-ligumu-agentura-cfla?employerId=29208&employerName=Centrālā finanšu un līgumu aģentūra (CFLA),1, Rīga, Rīgas rajons,Latvia
73,System Analyst,https://www.cv.lv/lv/vacancy/992428/sia-dynatech/system-analyst,8,2023-04-28,28.05.2023,3500.0,5000.0,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons,Latvia
74,Postgres/MariaDB database administrator,https://www.cv.lv/lv/vacancy/992803/intrum-global-technologies/postgres-mariadb-database-administrator,53,2023-04-28,28.05.2023,2800.0,4000.0,1,53,Intrum Global Technologies,https://www.cv.lv/lv/search/employer/intrum-global-technologies?employerId=30911&employerName=Intrum Global Technologies,1, Rīga, Rīgas rajons,Latvia
75,Senior FP&A Analyst,https://www.cv.lv/lv/vacancy/992931/printify-development-sia/senior-fp-un-a-analyst,54,2023-05-09,28.05.2023,3500.0,4000.0,1,54,Printify Development SIA,https://www.cv.lv/lv/search/employer/printify-development-sia?employerId=26853&employerName=Printify Development SIA,1, Rīga, Rīgas rajons,Latvia
76,Financial and Regulatory Reporting Senior Analyst,https://www.cv.lv/lv/vacancy/998705/luminor-bank-as-latvijas-filiale/financial-and-regulatory-reporting-senior-analyst,24,2023-05-12,28.05.2023,2380.0,,1,24,Luminor Bank AS Latvijas filiāle,https://www.cv.lv/lv/search/employer/luminor-bank-as-latvijas-filiale?employerId=29434&employerName=Luminor Bank AS Latvijas filiāle,1, Rīga, Rīgas rajons,Latvia
77,Biznesa procesu analītiķis (uz noteiktu laiku),https://www.cv.lv/lv/vacancy/998896/latvijas-mobilais-telefons/biznesa-procesu-analitikis-uz-noteiktu-laiku,55,2023-05-12,28.05.2023,2700.0,3100.0,1,55,Latvijas Mobilais Telefons,https://www.cv.lv/lv/search/employer/latvijas-mobilais-telefons?employerId=10378&employerName=Latvijas Mobilais Telefons,1, Rīga, Rīgas rajons,Latvia
78,Senior Loyalty Analyst,https://www.cv.lv/lv/vacancy/961409/alliance-for-recruitment/senior-loyalty-analyst,13,,29.05.2023,2000.0,2700.0,3,13,Alliance for Recruitment,https://www.cv.lv/lv/search/employer/alliance-for-recruitment?employerId=16025&employerName=Alliance for Recruitment,3,,,Latvia
79,Loģistikas datu analītiķis,https://www.cv.lv/lv/vacancy/998632/dpd-latvija-sia/logistikas-datu-analitikis,56,2023-05-12,29.05.2023,1300.0,,1,56,DPD Latvija SIA,https://www.cv.lv/lv/search/employer/dpd-latvija-sia?employerId=29097&employerName=DPD Latvija SIA,1, Rīga, Rīgas rajons,Latvia
80,Vecākais biznesa analītiķis/-e,https://www.cv.lv/lv/vacancy/1000259/as-cleanr-grupa/vecakais-biznesa-analitikis-e,57,2023-05-16,29.05.2023,2200.0,,1,57,AS CleanR Grupa,https://www.cv.lv/lv/search/employer/as-cleanr-grupa?employerId=69640&employerName=AS CleanR Grupa,1, Rīga, Rīgas rajons,Latvia
81,FINANCIAL ANALYST,https://www.cv.lv/lv/vacancy/993116/osauhing-tonybet/financial-analyst,16,2023-04-30,30.05.2023,3000.0,3500.0,1,16,Osaühing Tonybet,https://www.cv.lv/lv/search/employer/osauhing-tonybet?employerId=30704&employerName=Osaühing Tonybet,1, Rīga, Rīgas rajons,Latvia
82,Studiju procesa biznesa analītiķis/-ķe,https://www.cv.lv/lv/vacancy/998640/rigas-stradina-universitate/studiju-procesa-biznesa-analitikis-ke,58,2023-05-12,31.05.2023,1700.0,,1,58,Rīgas Stradiņa universitāte,https://www.cv.lv/lv/search/employer/rigas-stradina-universitate?employerId=30249&employerName=Rīgas Stradiņa universitāte,1, Rīga, Rīgas rajons,Latvia
83,Biznesa sistēmu analītiķis/-e,https://www.cv.lv/lv/vacancy/995668/nuko-sia/biznesa-sistemu-analitikis-e,59,2023-05-08,31.05.2023,1800.0,2600.0,1,59,NUKO SIA,https://www.cv.lv/lv/search/employer/nuko-sia?employerId=28768&employerName=NUKO SIA,1, Rīga, Rīgas rajons,Latvia
84,Data Engineer,https://www.cv.lv/lv/vacancy/993151/sia-dynatech/data-engineer,8,2023-05-01,01.06.2023,3500.0,,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons,Latvia
85,SISTĒMU ANALĪTIĶIS / - A,https://www.cv.lv/lv/vacancy/993155/bta-baltic-insurance-company-aas/sistemu-analitikis-a,46,2023-05-16,01.06.2023,3000.0,,1,46,BTA Baltic Insurance Company AAS,https://www.cv.lv/lv/search/employer/bta-baltic-insurance-company-aas?employerId=8611&employerName=BTA Baltic Insurance Company AAS,1, Rīga, Rīgas rajons,Latvia
86,Database administrator (DBA),https://www.cv.lv/lv/vacancy/993400/sia-media-solutions/database-administrator-dba,60,2023-05-09,02.06.2023,4300.0,8000.0,1,60,SIA Media Solutions,https://www.cv.lv/lv/search/employer/sia-media-solutions?employerId=29979&employerName=SIA Media Solutions,1, Rīga, Rīgas rajons,Latvia
87,Risk Analyst,https://www.cv.lv/lv/vacancy/993403/sia-dynatech/risk-analyst,8,2023-05-02,02.06.2023,2700.0,,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons,Latvia
88,Marketing Analyst,https://www.cv.lv/lv/vacancy/993646/avon-cosmetics/marketing-analyst,61,2023-05-02,02.06.2023,1765.0,,1,61,AVON Cosmetics,https://www.cv.lv/lv/search/employer/avon-cosmetics?employerId=29175&employerName=AVON Cosmetics,1, Rīga, Rīgas rajons,Latvia
89,Data Operations Engineer,https://www.cv.lv/lv/vacancy/993615/realtime-sia/data-operations-engineer,62,2023-05-02,02.06.2023,4000.0,6500.0,1,62,RealTime SIA,https://www.cv.lv/lv/search/employer/realtime-sia?employerId=65202&employerName=RealTime SIA,1, Rīga, Rīgas rajons,Latvia
90,Middle/Senior Python developer (in Data engineering team),https://www.cv.lv/lv/vacancy/993854/it-camp/middle-senior-python-developer-in-data-engineering-team,63,2023-05-02,02.06.2023,2900.0,5000.0,1,63,IT Camp,https://www.cv.lv/lv/search/employer/it-camp?employerId=26805&employerName=IT Camp,1, Rīga, Rīgas rajons,Latvia
91,Business data analyst,https://www.cv.lv/lv/vacancy/993168/sun-finance-group-as/business-data-analyst,64,2023-05-02,02.06.2023,2300.0,3000.0,1,64,Sun Finance Group AS,https://www.cv.lv/lv/search/employer/sun-finance-group-as?employerId=27831&employerName=Sun Finance Group AS,1, Rīga, Rīgas rajons,Latvia
92,Junior business data analyst,https://www.cv.lv/lv/vacancy/993169/sun-finance-group-as/junior-business-data-analyst,64,2023-05-02,02.06.2023,1800.0,2300.0,1,64,Sun Finance Group AS,https://www.cv.lv/lv/search/employer/sun-finance-group-as?employerId=27831&employerName=Sun Finance Group AS,1, Rīga, Rīgas rajons,Latvia
93,Data scientist,https://www.cv.lv/lv/vacancy/993170/sun-finance-group-as/data-scientist,64,2023-05-02,02.06.2023,2900.0,3600.0,1,64,Sun Finance Group AS,https://www.cv.lv/lv/search/employer/sun-finance-group-as?employerId=27831&employerName=Sun Finance Group AS,1, Rīga, Rīgas rajons,Latvia
94,Middle BI Analyst,https://www.cv.lv/lv/vacancy/994242/sia-media-solutions/middle-bi-analyst,60,2023-05-10,03.06.2023,3000.0,5800.0,1,60,SIA Media Solutions,https://www.cv.lv/lv/search/employer/sia-media-solutions?employerId=29979&employerName=SIA Media Solutions,1, Rīga, Rīgas rajons,Latvia
95,Business Analyst / Biznesa analītiķis,https://www.cv.lv/lv/vacancy/994159/sefinance-sia/business-analyst-biznesa-analitikis,65,2023-05-03,03.06.2023,2500.0,4000.0,1,65,Sefinance SIA,https://www.cv.lv/lv/search/employer/sefinance-sia?employerId=24948&employerName=Sefinance SIA,1, Rīga, Rīgas rajons,Latvia
96,Senior System Analyst / Vecākais/-ā sistēmu analītiķis/-e,https://www.cv.lv/lv/vacancy/994327/workingday-latvia/senior-system-analyst-vecakais-a-sistemu-analitikis-e,12,2023-05-03,03.06.2023,3500.0,5760.0,1,12,WorkingDay Latvia,https://www.cv.lv/lv/search/employer/workingday-latvia?employerId=1205&employerName=WorkingDay Latvia,1, Rīga, Rīgas rajons,Latvia
97,IT Service Desk Analyst,https://www.cv.lv/lv/vacancy/994321/allnex/it-service-desk-analyst,66,2023-05-03,03.06.2023,1250.0,1500.0,1,66,ALLNEX,https://www.cv.lv/lv/search/employer/allnex?employerId=28129&employerName=ALLNEX,1, Rīga, Rīgas rajons,Latvia
98,Junior Data Administration Specialist,https://www.cv.lv/lv/vacancy/994282/atea-global-services/junior-data-administration-specialist,67,2023-05-03,03.06.2023,1000.0,,1,67,Atea Global Services,https://www.cv.lv/lv/search/employer/atea-global-services?employerId=27059&employerName=Atea Global Services,1, Rīga, Rīgas rajons,Latvia
99,AML Transaction Monitoring Analyst,https://www.cv.lv/lv/vacancy/994643/sol-business-services-sia/aml-transaction-monitoring-analyst,68,2023-05-04,04.06.2023,2450.0,3350.0,1,68,SOL Business Services SIA,https://www.cv.lv/lv/search/employer/sol-business-services-sia?employerId=24296&employerName=SOL Business Services SIA,1, Rīga, Rīgas rajons,Latvia
100,Data Scientist/ Fraud Specialist,https://www.cv.lv/lv/vacancy/995087/avafin-latvia-sia/data-scientist-fraud-specialist,69,2023-05-05,05.06.2023,1800.0,3600.0,1,69,Avafin Latvia SIA,https://www.cv.lv/lv/search/employer/avafin-latvia-sia?employerId=24368&employerName=Avafin Latvia SIA,1, Rīga, Rīgas rajons,Latvia
101,System Analyst,https://www.cv.lv/lv/vacancy/999501/luminor-bank-as-latvijas-filiale/system-analyst,24,2023-05-16,05.06.2023,1810.0,2700.0,1,24,Luminor Bank AS Latvijas filiāle,https://www.cv.lv/lv/search/employer/luminor-bank-as-latvijas-filiale?employerId=29434&employerName=Luminor Bank AS Latvijas filiāle,1, Rīga, Rīgas rajons,Latvia
102,Senior System Analyst,https://www.cv.lv/lv/vacancy/999839/luminor-bank-as-latvijas-filiale/senior-system-analyst,24,2023-05-16,05.06.2023,2460.0,3600.0,1,24,Luminor Bank AS Latvijas filiāle,https://www.cv.lv/lv/search/employer/luminor-bank-as-latvijas-filiale?employerId=29434&employerName=Luminor Bank AS Latvijas filiāle,1, Rīga, Rīgas rajons,Latvia
103,Finance Controller / Data Analyst in Marketing,https://www.cv.lv/lv/vacancy/997711/lidl/finance-controller-data-analyst-in-marketing,70,2023-05-10,07.06.2023,1800.0,2200.0,1,70,Lidl,https://www.cv.lv/lv/search/employer/lidl?employerId=28222&employerName=Lidl,1, Rīga, Rīgas rajons,Latvia
104,Senior compliance analyst – Transaction Monitoring,https://www.cv.lv/lv/vacancy/996301/sia-dynatech/senior-compliance-analyst-transaction-monitoring,8,2023-05-08,08.06.2023,2800.0,,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons,Latvia
105,Senior Data Management Analyst,https://www.cv.lv/lv/vacancy/971022/alliance-for-recruitment/senior-data-management-analyst,13,,08.06.2023,2380.0,3560.0,3,13,Alliance for Recruitment,https://www.cv.lv/lv/search/employer/alliance-for-recruitment?employerId=16025&employerName=Alliance for Recruitment,3,,,Latvia
106,Data Analyst,https://www.cv.lv/lv/vacancy/996287/sph-engineering-sia/data-analyst,71,2023-05-16,08.06.2023,2500.0,,6,71,"SPH Engineering, SIA","https://www.cv.lv/lv/search/employer/sph-engineering-sia?employerId=27347&employerName=SPH Engineering, SIA",6, Baloži, Rīgas rajons,Latvia
107,IT projektu analītiķis/ Аналитик в IT-проект,https://www.cv.lv/lv/vacancy/995984/softgamings-vai-sia-socrates/it-projektu-analitikis-analitik-v-it-proekt,72,2023-05-08,08.06.2023,1500.0,2200.0,1,72,SoftGamings | SIA SOCRATES,https://www.cv.lv/lv/search/employer/softgamings-vai-sia-socrates?employerId=27547&employerName=SoftGamings | SIA SOCRATES,1, Rīga, Rīgas rajons,Latvia
108,Sales Analyst (Sportsbook),https://www.cv.lv/lv/vacancy/995986/softgamings-vai-sia-socrates/sales-analyst-sportsbook,72,2023-05-08,08.06.2023,2000.0,2500.0,1,72,SoftGamings | SIA SOCRATES,https://www.cv.lv/lv/search/employer/softgamings-vai-sia-socrates?employerId=27547&employerName=SoftGamings | SIA SOCRATES,1, Rīga, Rīgas rajons,Latvia
109,IT projektu UX-specialists-analītiķis/ UX-специалист-аналитик в IT-проект,https://www.cv.lv/lv/vacancy/995982/softgamings-vai-sia-socrates/it-projektu-ux-specialists-analitikis-ux-specialist-analitik-v-it-proekt,72,2023-05-08,08.06.2023,1500.0,2200.0,1,72,SoftGamings | SIA SOCRATES,https://www.cv.lv/lv/search/employer/softgamings-vai-sia-socrates?employerId=27547&employerName=SoftGamings | SIA SOCRATES,1, Rīga, Rīgas rajons,Latvia
110,Data Storytelling Expert (Data Analyst),https://www.cv.lv/lv/vacancy/996173/scandiweb/data-storytelling-expert-data-analyst,3,2023-05-16,08.06.2023,2000.0,3000.0,1,3,scandiweb,https://www.cv.lv/lv/search/employer/scandiweb?employerId=29385&employerName=scandiweb,1, Rīga, Rīgas rajons,Latvia
111,Datu analītiķis (-e),https://www.cv.lv/lv/vacancy/997257/aizdevums-lv/datu-analitikis-e,73,2023-05-09,09.06.2023,1600.0,2000.0,1,73,Aizdevums.lv,https://www.cv.lv/lv/search/employer/aizdevums-lv?employerId=28564&employerName=Aizdevums.lv,1, Rīga, Rīgas rajons,Latvia
112,Sistēmas analītiķis,https://www.cv.lv/lv/vacancy/998904/lauksaimniecibas-datu-centrs/sistemas-analitikis,74,2023-05-12,09.06.2023,1245.0,,1,74,Lauksaimniecības datu centrs,https://www.cv.lv/lv/search/employer/lauksaimniecibas-datu-centrs?employerId=30300&employerName=Lauksaimniecības datu centrs,1, Rīga, Rīgas rajons,Latvia
113,Senior finance analyst,https://www.cv.lv/lv/vacancy/996665/kronus-sia/senior-finance-analyst,75,2023-05-15,09.06.2023,2000.0,3800.0,1,75,KRONUS SIA,https://www.cv.lv/lv/search/employer/kronus-sia?employerId=14445&employerName=KRONUS SIA,1, Rīga, Rīgas rajons,Latvia
114,Datu ievades operators/e,https://www.cv.lv/lv/vacancy/997217/konig-distribution-as/datu-ievades-operators-e,76,2023-05-16,09.06.2023,900.0,,7,76,König Distribution AS,https://www.cv.lv/lv/search/employer/konig-distribution-as?employerId=27629&employerName=König Distribution AS,7, Liepāja, Liepājas rajons,Latvia
115,Biznesa analītikas (BI) eksperts/-e,https://www.cv.lv/lv/vacancy/996869/elva-baltic-sia/biznesa-analitikas-bi-eksperts-e,77,2023-05-09,09.06.2023,2500.0,3500.0,1,77,Elva Baltic SIA,https://www.cv.lv/lv/search/employer/elva-baltic-sia?employerId=17282&employerName=Elva Baltic SIA,1, Rīga, Rīgas rajons,Latvia
116,QA analyst with Azerbaijani language,https://www.cv.lv/lv/vacancy/996973/lendiscore-sia/qa-analyst-with-azerbaijani-language,78,2023-05-09,09.06.2023,900.0,1600.0,1,78,Lendiscore SIA,https://www.cv.lv/lv/search/employer/lendiscore-sia?employerId=71710&employerName=Lendiscore SIA,1, Rīga, Rīgas rajons,Latvia
117,Sistēmas analītiķis,https://www.cv.lv/lv/vacancy/998909/lauksaimniecibas-datu-centrs/sistemas-analitikis,74,2023-05-12,09.06.2023,1245.0,,1,74,Lauksaimniecības datu centrs,https://www.cv.lv/lv/search/employer/lauksaimniecibas-datu-centrs?employerId=30300&employerName=Lauksaimniecības datu centrs,1, Rīga, Rīgas rajons,Latvia
118,Analītiķis/-e Piegādes tīklā,https://www.cv.lv/lv/vacancy/981781/maxima-latvija-sia/analitikis-e-piegades-tikla,79,2023-05-16,09.06.2023,1300.0,,5,79,MAXIMA Latvija SIA,https://www.cv.lv/lv/search/employer/maxima-latvija-sia?employerId=16741&employerName=MAXIMA Latvija SIA,5,, Rīgas rajons,Latvia
119,Datu inženieris/e,https://www.cv.lv/lv/vacancy/997282/as-repharm-holdings/datu-inzenieris-e,80,2023-05-10,10.06.2023,2500.0,,1,80,AS REPHARM Holdings,https://www.cv.lv/lv/search/employer/as-repharm-holdings?employerId=28616&employerName=AS REPHARM Holdings,1, Rīga, Rīgas rajons,Latvia
120,IT and Cyber Risk Analyst,https://www.cv.lv/lv/vacancy/997463/citadele-banka-as/it-and-cyber-risk-analyst,81,2023-05-10,10.06.2023,2600.0,3800.0,1,81,Citadele banka AS,https://www.cv.lv/lv/search/employer/citadele-banka-as?employerId=10690&employerName=Citadele banka AS,1, Rīga, Rīgas rajons,Latvia
121,Data Scientist,https://www.cv.lv/lv/vacancy/997686/sia-dynatech/data-scientist,8,2023-05-10,10.06.2023,3000.0,,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons,Latvia
122,PRODUKTU IZSTRĀDES LABORATORIJAS ANALĪTIĶIS/-E,https://www.cv.lv/lv/vacancy/997661/pharmidea-sia/produktu-izstrades-laboratorijas-analitikis-e,82,2023-05-10,10.06.2023,1100.0,,8,82,PHARMIDEA SIA,https://www.cv.lv/lv/search/employer/pharmidea-sia?employerId=24470&employerName=PHARMIDEA SIA,8, Olaine, Rīgas rajons,Latvia
123,Datu ievades operatore/-s,https://www.cv.lv/lv/vacancy/997735/polipaks-ltd/datu-ievades-operatore-s,83,2023-05-10,10.06.2023,1200.0,,1,83,Polipaks Ltd.,https://www.cv.lv/lv/search/employer/polipaks-ltd?employerId=14848&employerName=Polipaks Ltd.,1, Rīga, Rīgas rajons,Latvia
124,(Senior) Digital Sales and Process optimization Analyst,https://www.cv.lv/lv/vacancy/997546/circle-k-business-centre-sia/senior-digital-sales-and-process-optimization-analyst,84,2023-05-10,10.06.2023,2300.0,,1,84,"Circle K Business Centre, SIA","https://www.cv.lv/lv/search/employer/circle-k-business-centre-sia?employerId=29345&employerName=Circle K Business Centre, SIA",1, Rīga, Rīgas rajons,Latvia
125,Senior Digital Sales and Process optimization Analyst,https://www.cv.lv/lv/vacancy/997599/circle-k-business-centre-sia/senior-digital-sales-and-process-optimization-analyst,84,2023-05-10,10.06.2023,2400.0,,1,84,"Circle K Business Centre, SIA","https://www.cv.lv/lv/search/employer/circle-k-business-centre-sia?employerId=29345&employerName=Circle K Business Centre, SIA",1, Rīga, Rīgas rajons,Latvia
126,Finanšu analītiķis (uz nepilnu slodzi),https://www.cv.lv/lv/vacancy/998538/norde-sia/finansu-analitikis-uz-nepilnu-slodzi,85,2023-05-11,11.06.2023,2100.0,,1,85,Norde SIA,https://www.cv.lv/lv/search/employer/norde-sia?employerId=30768&employerName=Norde SIA,1, Rīga, Rīgas rajons,Latvia
127,Galvenais/-ā plānošanas analītiķis/-e,https://www.cv.lv/lv/vacancy/998283/latvijas-dzelzcels-vas/galvenais-a-planosanas-analitikis-e,86,2023-05-11,11.06.2023,2360.0,,1,86,"Latvijas dzelzceļš, VAS","https://www.cv.lv/lv/search/employer/latvijas-dzelzcels-vas?employerId=29296&employerName=Latvijas dzelzceļš, VAS",1, Rīga, Rīgas rajons,Latvia
128,Compliance and data protection office,https://www.cv.lv/lv/vacancy/998262/compensa-vienna-insurance-group-adb-latvijas-filiale/compliance-and-data-protection-office,87,2023-05-11,11.06.2023,2800.0,3000.0,1,87,Compensa Vienna Insurance Group ADB Latvijas filiāle,https://www.cv.lv/lv/search/employer/compensa-vienna-insurance-group-adb-latvijas-filiale?employerId=27800&employerName=Compensa Vienna Insurance Group ADB Latvijas filiāle,1, Rīga, Rīgas rajons,Latvia
129,Fraud-Analyst,https://www.cv.lv/lv/vacancy/998639/sia-media-solutions/fraud-analyst,60,2023-05-12,12.06.2023,1670.0,1960.0,1,60,SIA Media Solutions,https://www.cv.lv/lv/search/employer/sia-media-solutions?employerId=29979&employerName=SIA Media Solutions,1, Rīga, Rīgas rajons,Latvia
130,DATU inženieris,https://www.cv.lv/lv/vacancy/998652/sia-aerones-engineering/datu-inzenieris,88,2023-05-12,12.06.2023,2000.0,5000.0,1,88,SIA Aerones Engineering,https://www.cv.lv/lv/search/employer/sia-aerones-engineering?employerId=27700&employerName=SIA Aerones Engineering,1, Rīga, Rīgas rajons,Latvia
131,Business Analyst (Trevolution),https://www.cv.lv/lv/vacancy/998687/sia-dynatech/business-analyst-trevolution,8,2023-05-12,12.06.2023,2100.0,3600.0,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons,Latvia
